	file_name	misogynous	SVM PROB 1	KNN PROB 1	NB PROB 1	DT PROB 1	MLP PROB 1
251	tire_8	0	0.39381123239060006	0.4730848861283643	0.26769165379780874	0.28368481968305104	0.4784197135360613
252	tire_9	0	0.3760292707921577	0.46376811594202894	0.24851795656759085	0.28368481968305104	0.2707820503265812
253	woman_1	0	0.6300881168463426	0.629399585921325	0.48224774578171625	0.7353959025470653	0.6520516346180082
254	woman_10	0	0.4972891850073676	0.46273291925465837	0.4539970931862476	0.6356667497175487	0.25527848557141597
255	woman_11	0	0.6602576419125794	0.5745341614906831	0.8048270962835258	0.64238913610557	0.7132627742512208
256	woman_13	0	0.747359661459214	0.7225672877846792	0.9851463311686968	0.768407238129188	0.5036460515032328
257	woman_14	0	0.7736219593088257	0.865424430641822	0.8986409234340295	0.7502768549280177	0.6153825684325382
258	woman_15	0	0.933151512662239	0.8457556935817805	0.9780892900923011	0.768407238129188	0.9996220558319463
259	woman_2	0	0.8133669704399116	0.6832298136645962	0.9127205432283657	0.768407238129188	0.8778559723233523
260	woman_3	0	0.8804105274275407	0.8674948240165632	0.9372029098054793	0.768407238129188	0.9358479252570994
261	woman_4	0	0.7141937256911282	0.6594202898550725	0.6739500995426368	0.64238913610557	0.5374083898521895
262	woman_5	0	0.5064324345545922	0.5383022774327122	0.2823139598988138	0.513916517946264	0.42973720589774733
263	woman_6	0	0.7759912207624173	0.6097308488612836	0.6081655991598567	0.6356667497175487	0.463194429348408
264	woman_7	0	0.5681957906455763	0.6832298136645962	0.27870100489337757	0.5740984120369628	0.7824056137476323
265	woman_8	0	0.6498024889606624	0.6790890269151139	0.457858811113784	0.6356667497175487	0.8015063269817214
266	woman_9	0	0.5760690105675553	0.7308488612836439	0.8730091590657912	0.64238913610557	0.4708494648442313
267	animal_1	1	0.545767035251734	0.6024844720496894	0.6040697991152423	0.538175539865975	0.5171302112210976
268	animal_3	1	0.5376037057894585	0.520703933747412	0.537139733953716	0.5921532918031249	0.4366340896552397
269	animal_7	1	0.619686133151597	0.6004140786749482	0.6404628976119694	0.538175539865975	0.591561151197256
270	beak_10	1	0.5607574453513361	0.49171842650103514	0.5264648216871333	0.4598632625741059	0.49845903468164476
271	beak_2	1	0.5763605670118799	0.5848861283643892	0.537796676035054	0.5921532918031249	0.5052085329418808
272	beak_5	1	0.5381752225897471	0.5745341614906831	0.46694942030281067	0.5921532918031249	0.5233345903090504
273	beak_6	1	0.6207674237861375	0.5175983436853002	0.542186304772027	0.5921532918031249	0.5725879873718104
274	beak_7	1	0.6250793096538161	0.5786749482401656	0.5889854647025671	0.5921532918031249	0.48209385802241317
275	beak_9	1	0.5525505442242982	0.4616977225672878	0.5460737150812532	0.538175539865975	0.5146276233497666
276	bear_1	0	0.28493574742774197	0.27122153209109723	0.020831434367468003	0.33766257162020086	0.23388845627969576
277	bear_14	1	0.5753312144088936	0.4896480331262939	0.5541006828169505	0.5921532918031249	0.47207751764311606
278	bear_15	1	0.6231386944879239	0.5372670807453416	0.5309633280708291	0.538175539865975	0.532016305644845
279	bear_17	1	0.6947526901778004	0.5331262939958592	0.5687830190576231	0.538175539865975	0.500056542193729
280	bear_19	1	0.44254467561058236	0.4658385093167702	0.2736030952098731	0.4598632625741059	0.4853558371343144
281	bear_2	0	0.19968596024921303	0.427536231884058	0.0428720240545339	0.3722564249672683	0.1660128861308359
282	bear_20	1	0.34684960012632005	0.48550724637681153	0.030457608617702102	0.4598632625741059	0.2927292285856194
283	bear_21	1	0.4654227461549051	0.5072463768115941	0.07239700608659295	0.3452531573636368	0.6280694090637651
284	bear_4	0	0.26523548024237875	0.36645962732919246	0.01996590653127965	0.3722564249672683	0.1530267445177025
285	bear_5	0	0.3075236144050399	0.39233954451345754	0.06813799520355039	0.3016438549456751	0.0281402413698795
286	bear_6	0	0.3560605895535188	0.5093167701863354	0.039941182509655095	0.4262341769044181	0.41156080587393895
287	bear_7	0	0.23157919348593486	0.3985507246376811	0.06977577840487535	0.33766257162020086	0.089697712103814
288	bear_8	0	0.26523545315218433	0.36645962732919246	0.0199659087467569	0.3722564249672683	0.1530267485766873
289	bear_9	0	0.30293775358265623	0.36645962732919246	0.01698769313103545	0.5138410145112557	0.8289223808797526
290	cat_10	1	0.525292705834304	0.5631469979296067	0.514053150657756	0.4480981761475354	0.524723309334943
291	cat_11	1	0.5477855782389945	0.5372670807453416	0.5097646512598765	0.49896006213030336	0.500734053087009
292	cat_2	1	0.5157600966159404	0.6066252587991718	0.5225648395916849	0.4480981761475354	0.7565198302557936
293	cat_3	1	0.5813147123910933	0.5848861283643892	0.5161380537514607	0.5921532918031249	0.7836458656100864
294	cat_4	1	0.6033614495301038	0.5848861283643892	0.5205878362006714	0.4480981761475354	0.4951381452580488
295	cat_5	1	0.5896373211736136	0.5393374741200828	0.5342985869698578	0.5921532918031249	0.4965392480799468
296	cat_6	1	0.6084962138517399	0.5610766045548654	0.5138546847565294	0.4480981761475354	0.5914305992741082
297	cat_8	1	0.4945864870034889	0.5414078674948241	0.5243452111045735	0.4480981761475354	0.4955780641028316
298	cat_9	1	0.32172121550911903	0.4896480331262939	0.4423723666264489	0.4480981761475354	0.1286068080170262
299	dog_1	1	0.304645012522507	0.45962732919254656	0.5251555975264105	0.49896006213030336	0.532651096924364
300	dog_3	1	0.5520919916582923	0.3985507246376811	0.5629364048846953	0.4598632625741059	0.42444435868211977
301	dog_4	1	0.4796449939580309	0.6956521739130435	0.5088342598166624	0.538175539865975	0.7342283556746239
302	dog_8	1	0.5885905619999524	0.4896480331262939	0.5604907792766869	0.538175539865975	0.5010087716151637
303	dog_9	1	0.6036626933971726	0.4026915113871635	0.5285116048926337	0.538175539865975	0.6367166465778679
304	gun_1	0	0.3565636831036695	0.24741200828157345	0.0693654739896812	0.28368481968305104	0.21605036493833757
305	gun_10	0	0.1729171485458419	0.33643892339544507	0.07640036792204283	0.1847342334573467	0.1738142621100133
306	gun_21	1	0.5887764273376156	0.6004140786749482	0.6042568369290513	0.538175539865975	0.502207829095077
307	gun_22	1	0.6873749101793369	0.5766045548654244	0.650393299623396	0.4598632625741059	0.7838461892080182
308	gun_24	1	0.5796282981735855	0.6200828157349896	0.6522155104393355	0.4598632625741059	0.6611179809205862
309	gun_25	1	0.5146332976060269	0.5269151138716356	0.6162086513753523	0.4598632625741059	0.21421988256581465
310	gun_3	0	0.3550717963220907	0.43374741200828154	0.31593201478443694	0.28368481968305104	0.4930499673456734
311	gun_4	0	0.20730773433553165	0.4296066252587991	0.16377480318942786	0.28368481968305104	0.26777245254571025
312	gun_6	0	0.3731097415218943	0.47515527950310554	0.1595604847396063	0.33766257162020086	0.5446640572687678
313	gun_7	0	0.24665956327127525	0.3840579710144927	0.13131056245779985	0.3722564249672683	0.07560063601051865
314	gun_8	0	0.5882941558639836	0.6459627329192545	0.633411301174716	0.5921532918031249	0.5586573320869959
315	gun_9	0	0.1721188486094471	0.3602484472049689	0.12444690657231113	0.28368481968305104	0.02597004732038365
316	paw_1	1	0.5429672935459635	0.4658385093167702	0.19990136023617863	0.36978589885566626	0.49428088399578535
317	paw_2	1	0.5344689174326596	0.6045548654244306	0.5172858174569357	0.2551757936451972	0.679825030805655
318	paw_3	1	0.5588946542740235	0.3985507246376811	0.5332406864736458	0.36978589885566626	0.5006217013457079
319	paw_5	1	0.6266155359340604	0.6739130434782609	0.5911255366411803	0.538175539865975	0.878661236354644
320	paw_7	1	0.5298394847335708	0.556935817805383	0.519888331301582	0.4263015396834767	0.5093542787282286
321	penguin_1	0	0.588967332882629	0.5175983436853002	0.5365159750186576	0.4598632625741059	0.3691080240240446
322	penguin_10	0	0.28437729000282297	0.3985507246376811	0.05268930848892985	0.0742461819605795	0.13487093160374605
323	penguin_11	1	0.6048944204966581	0.42857142857142855	0.5547715398091139	0.42768748836920784	0.5173151196478883
324	penguin_12	1	0.6798962158599392	0.28157349896480327	0.5204582765692287	0.6507936507936507	0.5828788251836191
325	penguin_13	1	0.44697990845109065	0.4834368530020704	0.513250791401235	0.5921532918031249	0.5879787424888392
326	penguin_14	0	0.5241917702453045	0.4461697722567287	0.5227470677765198	0.4598632625741059	0.5120537579084682
327	penguin_15	1	0.5616510791811622	0.47204968944099374	0.5433344133924978	0.3493752110773387	0.47991971923330423
328	penguin_16	1	0.4872059417778907	0.45031055900621114	0.41613872001063895	0.538175539865975	0.4683524817721043
329	penguin_17	1	0.22624498852518435	0.3053830227743271	0.5033715212046951	0.8957725947521866	0.0764689578372002
330	penguin_18	1	0.5351182798819152	0.5652173913043478	0.5165607687435002	0.42768748836920784	0.5331344961404402
331	penguin_19	1	0.5915131658394276	0.4979296066252588	0.5110251238147738	0.538175539865975	0.5385817081916092
332	penguin_2	0	0.5018095539456421	0.39440993788819867	0.3754287568244119	0.6412818745692626	0.8986915465073834
333	penguin_20	1	0.5473414978303272	0.4026915113871635	0.5135847464294477	0.538175539865975	0.4367085363265802
334	penguin_3	0	0.326118990573919	0.25569358178053825	0.04283074461171335	0.6412818745692626	0.5228878036784627
335	penguin_4	0	0.4733766033451804	0.4440993788819876	0.39651635475493574	0.2617683734705011	0.8680155761407929
336	penguin_5	0	0.23706249220073716	0.18840579710144925	0.13530775486155758	0.17319676818628382	0.18083185617315994
337	penguin_6	0	0.33503290624985294	0.3747412008281573	0.06504065009089714	0.17319676818628382	0.42049592054199536
338	penguin_7	0	0.2791921650386776	0.1407867494824016	0.4224962217144179	0.3493752110773387	0.11932777749173769
339	penguin_9	0	0.2743819661245233	0.27950310559006203	0.03379511901429665	0.7028502122498483	0.46923899637835703
340	toy_2	1	0.47950905552311196	0.5248447204968945	0.6914367003487271	0.5921532918031249	0.28441026841489336
341	toy_3	1	0.6607997660260725	0.6024844720496894	0.6607804906138002	0.5921532918031249	0.5390493760605343
342	toy_5	1	0.561814931486241	0.5093167701863354	0.6184894722356675	0.538175539865975	0.4688085835579145
343	toy_7	1	0.6694392631961508	0.5134575569358177	0.597583631889982	0.3992309093007867	0.47741178178231114
344	toy_8	1	0.6428826589692629	0.556935817805383	0.5947728281504612	0.3452531573636368	0.5119846423881801
345	whisker_1	0	0.4513385371954202	0.44202898550724634	0.18960586278263936	0.33766257162020086	0.41632519880789043
346	whisker_10	0	0.24448911718018615	0.37060041407867494	0.038662159385306705	0.19360745596461135	0.1782401308428812
347	whisker_11	1	0.45878371045574373	0.5869565217391304	0.545080094369817	0.4480981761475354	0.7541137989100626
348	whisker_12	1	0.14717543712659303	0.3726708074534161	0.017118145567358	0.19360745596461135	0.0065825381967889
349	whisker_13	1	0.17846663160955528	0.4182194616977225	0.04181185571177935	0.28217906124882863	0.47863602678150324
350	whisker_15	1	0.5896373231639837	0.5393374741200828	0.5342985869698578	0.5921532918031249	0.4965392445534502
351	whisker_16	0	0.15886275616202916	0.531055900621118	0.17115041825696606	0.3016438549456751	0.17370676054071468
352	whisker_17	1	0.502923910322069	0.3902691511387163	0.0254363470161479	0.36978589885566626	0.4126464063452864
353	whisker_2	0	0.45617939017688536	0.48757763975155277	0.02455199468754055	0.19360745596461135	0.47127459077795775
354	whisker_20	1	0.4715109485547071	0.34886128364389235	0.5125829268424095	0.5921532918031249	0.4875710479196552
355	whisker_21	1	0.53072810173304	0.5175983436853002	0.5203685195633279	0.5921532918031249	0.5008206632553457
356	whisker_22	1	0.5919909688728945	0.49171842650103514	0.5380270651453636	0.36978589885566626	0.488046410708913
357	whisker_23	1	0.6554323845370751	0.5631469979296067	0.54521783484829	0.49896006213030336	0.48977401667945736
358	whisker_3	0	0.23283242107659247	0.27743271221532084	0.0275812024757379	0.33766257162020086	0.1852113653975024
359	whisker_5	0	0.4173856231238594	0.32505175983436846	0.04467155387182835	0.19360745596461135	0.3026522486743654
360	whisker_6	0	0.33696917219505995	0.3209109730848861	0.0626482973016333	0.1575887392900856	0.29184020294811963
361	whisker_7	0	0.3059211542149882	0.25362318840579706	0.03880366733000905	0.28217906124882863	0.15592441205154142
362	whisker_8	0	0.2216078891327409	0.32505175983436846	0.0271086902417729	0.1575887392900856	0.3097408541472062
363	whisker_9	0	0.29587214846592247	0.34679089026915105	0.01833539649992165	0.28217906124882863	0.31215161740333913
